ElapsedTime,SOC,BatteryVoltage,InSun
4740.00,0.3046,23.5311,1
4750.00,0.3050,23.5321,1
4760.00,0.3054,23.5330,1
4770.00,0.3058,23.5339,1
4780.00,0.3061,23.5348,1
4790.00,0.3065,23.5356,1
4800.00,0.3069,23.5365,1
4810.00,0.3072,23.5374,1
4820.00,0.3076,23.5383,1
4830.00,0.3080,23.5391,1
4840.00,0.3083,23.5400,1
4850.00,0.3087,23.5408,1
4860.00,0.3090,23.5416,1
4870.00,0.3094,23.5425,1
4880.00,0.3097,23.5433,1
4890.00,0.3100,23.5441,1
4900.00,0.3104,23.5449,1
4910.00,0.3107,23.5457,1
4920.00,0.3110,23.5465,1
4930.00,0.3114,23.5473,1
4940.00,0.3117,23.5480,1
4950.00,0.3120,23.5488,1
4960.00,0.3123,23.5495,1
4970.00,0.3126,23.5503,1
4980.00,0.3129,23.5510,1
4990.00,0.3132,23.5517,1
5000.00,0.3135,23.5525,1
5010.00,0.3138,23.5532,1
5020.00,0.3141,23.5539,1
5030.00,0.3144,23.5545,1
5040.00,0.3147,23.5552,1
5050.00,0.3150,23.5559,1
5060.00,0.3152,23.5565,1
5070.00,0.3155,23.5572,1
5080.00,0.3158,23.5578,1
5090.00,0.3160,23.5585,1
5100.00,0.3163,23.5591,1
5110.00,0.3165,23.5597,1
5120.00,0.3168,23.5603,1
5130.00,0.3170,23.5609,1
5140.00,0.3173,23.5615,1
5150.00,0.3175,23.5620,1
5160.00,0.3177,23.5626,1
5170.00,0.3180,23.5631,1
5180.00,0.3182,23.5637,1
5190.00,0.3184,23.5642,1
5200.00,0.3186,23.5647,1
5210.00,0.3188,23.5652,1
5220.00,0.3190,23.5657,1
5230.00,0.3192,23.5662,1
5240.00,0.3194,23.5666,1
5250.00,0.3196,23.5671,1
5260.00,0.3198,23.5675,1
5270.00,0.3200,23.5680,1
5280.00,0.3202,23.5684,1
5290.00,0.3203,23.5688,1
5300.00,0.3205,23.5692,1
5310.00,0.3207,23.5696,1
5320.00,0.3208,23.5700,1
5330.00,0.3210,23.5703,1
5340.00,0.3211,23.5707,1
5350.00,0.3213,23.5710,1
5360.00,0.3214,23.5714,1
5370.00,0.3215,23.5717,1
5380.00,0.3217,23.5720,1
5390.00,0.3218,23.5723,1
5400.00,0.3219,23.5726,1
5410.00,0.3220,23.5728,1
5420.00,0.3221,23.5731,1
5430.00,0.3222,23.5733,1
5440.00,0.3223,23.5735,1
5450.00,0.3224,23.5738,1
5460.00,0.3225,23.5740,1
5470.00,0.3226,23.5742,1
5480.00,0.3226,23.5743,1
5490.00,0.3227,23.5745,1
5500.00,0.3228,23.5747,1
5510.00,0.3228,23.5748,1
5520.00,0.3229,23.5749,1
5530.00,0.3229,23.5750,1
5540.00,0.3230,23.5751,1
5550.00,0.3230,23.5752,1
5560.00,0.3230,23.5753,1
5570.00,0.3231,23.5754,1
5580.00,0.3231,23.5754,1
5590.00,0.3231,23.5754,1
5600.00,0.3231,23.5755,1
5610.00,0.3231,23.5755,1
5620.00,0.3231,23.5755,1
5630.00,0.3231,23.5754,1
5640.00,0.3231,23.5754,1
5650.00,0.3231,23.5754,1
5660.00,0.3230,23.5753,1
5670.00,0.3230,23.5752,1
5680.00,0.3230,23.5752,1
5690.00,0.3229,23.5751,1
5700.00,0.3229,23.5749,1
5710.00,0.3228,23.5748,1
5720.00,0.3228,23.5747,1
5730.00,0.3227,23.5745,1
5740.00,0.3226,23.5744,1
5750.00,0.3226,23.5742,1
5760.00,0.3225,23.5740,1
5770.00,0.3224,23.5738,1
5780.00,0.3223,23.5735,1
5790.00,0.3222,23.5733,1
5800.00,0.3221,23.5731,1
5810.00,0.3220,23.5728,1
5820.00,0.3219,23.5725,1
5830.00,0.3218,23.5722,1
5840.00,0.3216,23.5719,1
5850.00,0.3215,23.5716,1
5860.00,0.3214,23.5713,1
5870.00,0.3212,23.5709,1
5880.00,0.3211,23.5705,1
5890.00,0.3209,23.5702,1
5900.00,0.3207,23.5698,1
5910.00,0.3206,23.5694,1
5920.00,0.3204,23.5689,1
5930.00,0.3202,23.5685,1
5940.00,0.3200,23.5681,1
5950.00,0.3198,23.5676,1
5960.00,0.3196,23.5671,1
5970.00,0.3194,23.5666,1
5980.00,0.3192,23.5661,1
5990.00,0.3190,23.5656,1
